ENSG	TCGA-2J-AAB1	TCGA-2J-AAB4	TCGA-2J-AAB6	TCGA-2J-AAB8	TCGA-2J-AAB9
ENSG00000232111	0.000968942612815006	0	0	0.00424990348101217	0.00236968959832944
ENSG00000275768	0	0	0	0	0
ENSG00000259802	4.66444982746121	5.02378044818086	5.31422223086992	4.38404149382784	4.07413861395225
ENSG00000144035	0.822817419767183	0.584834958852912	0	0.601496684848462	0
ENSG00000224017	0.00347445754488243	0.0222259005197976	0.00527794708437131	0.0533379186421596	0.00849728951442701
ENSG00000145191	0.095356498247718	0.099934196897214	0.132094177628758	0.144652274274016	0.102506858344038
ENSG00000254805	0	0	0	0	0
ENSG00000233511	0	0	0	0	0
ENSG00000065357	2.20227876285526	1.36887803353876	3.8408674835863	2.46432800783724	1.32255619564658
ENSG00000259555	0	0	0	0	0
ENSG00000145016	0.256962475110886	0.293988969017554	0.531927702920565	0.329681031480194	0.295101610134794
ENSG00000117009	0.0204129914161986	0.031745183979988	0.0348168754339298	0.0322008005766175	0.0341577936429022
ENSG00000164124	0.156350767801856	0.330986831366739	0.202398027676229	0.186053473700225	0.182876656774019
ENSG00000134046	1.29885807357606	0.939918715399148	1.09378108759705	0.880907546834342	1.00803212428717
ENSG00000143314	48.4144262658456	37.9011059414985	75.099504962039	63.0036642804039	43.5939691656426
ENSG00000252155	0	0	0	0	0
ENSG00000224616	3.3302771396011	3.59670948489405	4.13912195784224	3.3197754629015	1.11063755942104
ENSG00000224329	0	0	0	0	0
ENSG00000170054	0.00311117031900606	0.00568627814493463	0.0756174089431652	0.0272919642380027	0.00760881794863268
ENSGR0000230542	0	0	0	0	0
ENSG00000236968	0	0	0.0957986391739551	0	0
ENSG00000230982	18.1377774469281	21.1476498862174	16.1515056871009	35.6623890958201	6.11842257084396
ENSG00000269859	0	0	0.821731604042976	0	0
ENSG00000280981	2.00053097758455	1.828182710955	0	0	0
ENSG00000253390	0.0244200238148424	0.014877471977761	0.0123652485632081	0.0178515464254205	0.0597227076812525
ENSG00000155833	0	0	0	0	0
ENSG00000234463	0	0	0	0	0
ENSG00000168758	3.36967864956904	5.24439282514172	5.6475801622112	5.94595956274467	6.21239960897562
ENSG00000106351	3.6423439956623	3.15123610848433	1.5086415658457	1.18885157718599	3.22390335816083
ENSG00000228429	0	0.199533963211927	0	0	0
ENSG00000226185	0	0	0	0	0
ENSG00000154945	4.79997418332596	3.27254103705122	4.60606631672497	5.34218857856584	5.48068397792895
ENSG00000258744	0.273076390784592	0.274505566870165	0.12444671335893	0.538986241075222	0.333923946698664
ENSG00000222698	0	0	0	0	0
ENSG00000201919	0	0	0	0	122.314711573583
ENSG00000246863	0	0.0211113030763338	0	0.0126657743845884	0
ENSG00000228115	0	0.273910979262093	0	0.187809732729993	0
ENSG00000242262	0.712788276295363	0.65138066737753	1.62416381091309	1.56318926248928	3.48645408263541
ENSG00000170089	0.0765128444294938	0.0801369212196992	0.140379791601507	0.0615620523375759	0.0887012812402894
ENSG00000091317	10.272285424407	14.1690539490513	11.5236506100672	9.30064846730991	9.2050888125547
ENSG00000235018	0	0	0	0	0
ENSG00000281041	0	0	0.00249435140544264	0	0
ENSG00000106263	3.95751851029912	3.52229510687582	7.6679797129833	6.22990201912411	5.68450409556477
ENSG00000182903	0.187853529066876	0.19777616432237	0.287992887149854	0.244273688150335	0.15243529200608
ENSG00000248511	0	0	0	0	0
ENSG00000231574	0.00327855454003024	0.0104863602611336	0.00332023769694755	0.00119834585385912	0.0173727240305873
ENSG00000214961	0.143685766649828	0.0656535283240209	0.109134427944216	0.315111871321666	0
ENSG00000235618	0.0227594224344572	0.0103993347447106	0.0103719523748579	0.00998256732142673	0.0361799531064558
ENSG00000249579	0	0	0	0	0
ENSG00000201786	0	11.8786189216217	0	0	0
ENSG00000232586	0.0180986346765341	0.0330788289492113	0.0274931078846303	0.0396914376022568	0
ENSG00000216723	0	0	0	0	0.690528493931259
ENSG00000183793	0.234886662977289	0.279979409664066	0.573997853641785	0.694293710446192	0.512009228949248
ENSG00000257787	0	0	0	0	0
ENSG00000238041	4.03201783171473	1.84232720533033	0	0	0
ENSG00000141497	5.0902546643794	3.27888234652283	1.29383673633616	2.57387112993488	2.42746432605811
ENSG00000182901	0.000991950482547718	0.00634544888257703	0.00794517237439657	0.00276870292054968	0.00330812547071406
ENSG00000271966	0.218339164258628	0.698351394669923	0.663345308162511	3.35182008389201	1.60194021691905
ENSG00000266718	0.186650298024196	0.524831198341418	0.0872415452150603	0.503797877310256	0.386252609718849
ENSG00000184232	9.50587421740382	9.12843728246066	21.9113913598247	7.28307835885	10.6819419219955
ENSG00000263234	0	0	0	0	0
ENSG00000079101	0.0171374437786676	0.0644511676219652	0.0200253775660007	0.00722759343411449	0.0354640868699156
ENSG00000255923	0	0	0	0	0
ENSG00000271128	0	0	0	0	0
ENSG00000231901	0.00380042909520346	0.00694603467169756	0	0	0
ENSG00000153902	0.575545873308582	0.427154004647401	0.922305359793173	1.00320007201367	0.618359218608416
ENSG00000165556	1.4503733497458	1.66510283488654	0.0276786411930711	0.759226502305309	1.62203990058536
ENSG00000239650	0.19151493148752	0.140012542893174	0.290924744711844	0.0420004220698132	0.234188761577936
ENSG00000278292	0.0775234251700709	0.0708446843252812	0	0	0
ENSG00000164951	0.592270199815062	0.804274470933733	0.68108661620702	0.580815106120673	0.621766568295728
ENSG00000228353	0.516204969387355	1.41519978083064	0	1.13206977755634	0
ENSG00000132958	0.00103844970696324	0.00142347893264763	0.00394369662914375	0.00227738514443978	0.00507935854288635
ENSG00000199001	0	0	0	0	0
ENSG00000180425	2.15927899785105	3.68052150940215	1.44982375963977	2.19700380075346	2.35071418582233
ENSG00000265804	0	0	0	0	0
ENSG00000261457	0	0.0168616427751778	0.0280287409594719	0	0.0902503654736631
ENSG00000279433	0.133092676102537	0.121626574210824	0.0404354402212354	0.0583761122677082	0
ENSG00000237407	0	0	0	0	0
ENSG00000257663	0	0.0728499613075138	0	0	0
ENSG00000101180	0	0.017466683352572	0	0.0209583529534981	0.0233721971399568
ENSG00000248257	0	0	0	0	0
ENSG00000248978	0	0	0	0	0
ENSG00000197472	0.00115130371127891	0.00683876339002132	0.00524673563083827	0.0126244051648368	0.0112627203842517
ENSG00000101452	0.351105390974388	0.184873331896149	0.301928929369874	0.411027169775944	0.29200289042931
ENSG00000181785	0	0	0	0	0
ENSG00000197322	0.0064483227145467	0.0471423326445238	0	0.0141415749440155	0
ENSG00000214051	0	0	0	0	0
ENSG00000266486	0	0	0	0	0
ENSG00000259016	0	0	0	0	0
ENSG00000230952	0	0	0	0	0
ENSG00000206963	0	0	0	0	0
ENSG00000123405	0.23706230566322	0.283297270317737	0.461685169121447	0.30660324591611	0.193256742782163
ENSG00000113296	1.67402893230404	1.11518803582687	2.382426342948	1.4865657116565	4.80544930525183
ENSG00000091483	5.14849748819042	7.89452249258515	6.62636822450005	7.54814617865345	6.00652134402537
ENSG00000258553	0.00578210425523111	0.00352264578780916	0	0	0
ENSG00000229413	79.4774767810431	104.406188392669	77.3438837600288	73.5324229076042	69.8530444645171
ENSG00000152556	0.820193520985335	0.981423383929565	1.00330677216802	1.35965867670902	1.17735341961539
ENSG00000057468	0	0.000975615861332167	0.00108116330924704	0.00234129183613194	0
ENSG00000259594	0.00087136705988394	0.00159259537755246	0	0	0
ENSG00000269161	0.525923209476069	0.600767827159792	0.798914602984248	1.73007372867834	0.964666077123314
ENSG00000206951	21.181908385108	0	0	0	0
ENSG00000200615	0	0	0	0	0
ENSG00000062822	0.68822643790356	0.63043949119927	1.49941648031228	0.684250777605751	0.948286106589246
ENSG00000134200	0	0.0513018159789596	0	0	0
ENSG00000215369	0	0	0	3.45467940679862	0
ENSG00000270903	1.26989876973409	1.03155145708932	0.643022056689599	0.309440823581649	0.345080166744374
ENSG00000163885	0.0019388167205238	0.00177178521497513	0.00147259995625683	0.00425194630756531	0.00237082865121932
ENSG00000170315	806.736575032423	802.281913239248	818.164365773771	1070.71990357846	1133.39374749343
ENSG00000152977	0	0	0	0.00111856654455265	0.000415798541858011
ENSG00000275030	0	0	0	0	0
ENSG00000187714	0.161643886789567	0.527564507464616	0.280626871130969	0	1.07302107468952
ENSG00000170385	7.01729053388636	7.6902559882413	11.9150815830874	10.8435311980504	7.37671136058344
ENSG00000229814	0	0	0	0	0
ENSG00000260304	0	0	0	0	0
ENSG00000219773	0	0	0.806804642422999	0.38825774391861	0
ENSG00000230728	0.062359109776132	0.113973587653507	0	0.068378713611418	0
ENSG00000103342	1.68682956318165	1.79542503910625	2.08690313167296	2.48215606628312	2.27773615946199
ENSG00000278647	0	0	0	0	0
ENSG00000012174	0.249788381803293	0.318366945663537	0.45935611389605	0.560861710433227	0.313942718572194
ENSG00000138592	0.163665557686868	0.141186167758734	0.157086889268274	0.197259226250147	0.170856882753373
ENSG00000100890	0.0318325232982635	0.0219312167008171	0.034566882427416	0.033814564674426	0.028585932251672
ENSG00000160339	0.0572111203020234	0.034854873425282	0	0.250935128776502	0.0932787245911943
ENSG00000183826	0.0232378344321202	0.0312356782530514	0.04123651282015	0.0335571413110005	0.0341871201455597
ENSG00000143627	0	0	0	0.0195386763324923	0
ENSG00000105617	10.605172290399	7.99423377450383	18.1131786539453	7.65756134600426	8.31239392143828
ENSG00000206858	0	0	0	0	0
ENSG00000200556	0	0	0	0	0
ENSG00000185607	0.214086533359329	0.880392188347796	0.487818909836353	1.40851546519999	1.0471592941306
ENSG00000231018	0	0	0	0	0
ENSG00000265820	20.112417323735	18.3797072070992	30.5521863490989	0	0
ENSG00000254743	0	0	0	0	0
ENSG00000212383	0	0	0	0	0
ENSG00000276650	0	0	0	0	0
ENSG00000258273	12.5166267837148	5.71915180066379	0	27.4497452353212	15.3056124806805
ENSG00000128891	0.34048538522329	0.412905175540077	0.252733191208122	0.336583269737664	0.341703998559794
ENSG00000086827	0.972407827481653	1.04622888233322	1.4416640441211	1.08823549558173	1.29520160037148
ENSG00000079257	2.3121829634363	3.78563824988534	7.30938870895989	4.19016642919391	6.75954717059644
ENSG00000131055	2.24777895847643	1.02706498324375	3.37289475776641	4.86940372034573	3.55311304302686
ENSG00000221337	0	0	0	0	0
ENSG00000213706	0.414781865117448	1.13714365304406	0.630083029472418	1.81928513526915	1.01440916968876
ENSG00000157005	450.692571904066	1619.88569223593	2240.57970088224	0.321220992269752	1213.63952526744
ENSG00000253404	0.441250797364949	0.284637518613091	0.0788577896683363	0.4553838076374	0.571310883482691
ENSG00000267151	0	0.0376100137617664	0.0625183054383564	0	0.100652040039184
ENSG00000275334	0	0	0	0	0
ENSG00000206693	0	0	0	0	0
ENSG00000251349	0.000965721467608211	0.00220630836320506	0.00586799722079057	0	0.00118090591042761
ENSG00000133142	13.1118393761357	19.587908984364	24.3282360872721	20.0538301569095	22.3064185424795
ENSG00000275956	0.232491776556217	0.637386950417699	0.353171474500985	1.01973800865549	0.189530778987629
ENSG00000130711	0.0178220678028174	0.0190011198835153	0.00902432773864279	0.0521132122048851	0.0145288166483142
ENSG00000275901	0	1.91557367568397	0	0	0
ENSG00000231894	0	0	0	0	0
ENSG00000225476	0	0	0	0	0
ENSG00000134627	0.214545567208469	0.99429045934705	0.0824941308929488	0.374899812327978	0.358219204233964
ENSG00000113658	0.481398483601182	0.635587694551367	0.683559022594659	0.853291707211128	0.609893210008755
ENSG00000236966	0	0	0	0	0
ENSG00000264575	4.88532154275682	4.28867938241051	3.44762059653565	8.01427153847409	5.26830446515546
ENSG00000140623	0.0118673260485123	0	0.00901365437738758	0.026025788120387	0
ENSG00000163346	25.486702413083	27.9044396423209	28.8688256277502	26.8858507087403	30.4029650916685
ENSG00000252082	0	11.8786189216217	0	0	0
ENSG00000167646	0.335286486183617	1.12347081938978	0.6482304420013	0.779868123330709	0.397571732572999
ENSG00000245688	0	0	0	0	0
ENSG00000252012	0	0	0	0	0
ENSG00000138594	0.569785841157885	0.586785534035112	1.35554436789045	0.622298794775852	0.6685915329959
ENSG00000252499	0	0	0	0	0
ENSG00000212561	0	0	0	0	0
ENSG00000204873	0	0	0	0	0
ENSG00000272569	0	0	0	0	0
ENSG00000239175	0	0	0	0	0
ENSG00000254966	0.16822664955607	0.245142945433126	0.186481115340763	0.289162575733722	0.133434374363004
ENSG00000163959	0.120123147667419	0.0928293474014031	0.0796034360818488	0.132602805936257	0.0867534027161107
ENSG00000281673	0	0	0	0	0
ENSG00000255757	0	0	0	0	0
ENSG00000229697	0	0	0	0	0
ENSG00000133250	7.07043161129653	5.81217854186996	6.97218589783182	4.43368045054872	6.70824279602068
ENSG00000128641	0.311777495786883	0.528443445447543	0.249011312407729	0.332026978431091	0.46485735062569
ENSG00000104497	0.315134933887455	0.356730626365464	0.358262096093791	0.337380881483072	0.288394019861656
ENSG00000116199	1.03191544167371	1.5743788416623	2.21427700822337	2.37915881631853	1.36812742678933
ENSG00000140839	0.00628875282975589	0.0402287818982415	0.568407125971882	0.0206874423125723	0.730552685552108
ENSG00000123201	0.018901210654081	0.039833301422769	0.0427754340288566	0.0769814256866198	0.0103771867793431
ENSG00000114126	0.0801902172705233	0.0916654660338564	0.0819954659929474	0.0884779911523773	0.102056634233162
ENSG00000241612	2.89846272401983	1.58925390302025	7.04475225188277	1.27130200049923	4.25316641712618
ENSG00000271304	0.263333347777771	0	0	1.15501299724563	0
ENSG00000279790	0	0	0	0	0
ENSG00000259670	0.357396282385605	0	1.62873079513782	0	0
ENSG00000208027	0	0	0	0	0
ENSG00000158526	39.2530209173832	38.3894430720074	41.5685649486458	42.2250287154427	41.0273666792447
ENSG00000232777	0	0	0	0	0
ENSG00000249971	0	0	0	0	0
ENSG00000165661	0.582575363912544	0.846569317427387	0.905634091685025	1.01248818168132	0.846362906459976
ENSG00000254183	0	0	0	0	0
ENSG00000186481	0.00688828223326223	0.0726005806349131	0.00139517180873057	0.0916456976615311	0.0393080160437071
ENSG00000197457	3.72967014065856	9.22973544486704	6.81951741839181	6.49592423022369	8.21716733518384
ENSG00000100365	1.52157161025914	4.46028393833917	2.00273445533999	2.42593742989962	2.55074992030783
ENSG00000169100	150.096545459872	154.994365381221	146.998044322244	179.295773488236	265.796170118249
ENSG00000236107	0.000216039043339426	0.000263236009739832	0.000218785738334697	0.000473787131549061	0
ENSG00000206979	0	0	0	0	0
ENSG00000266402	10.5543600735876	12.275567363712	16.0328204498558	23.1463716340318	11.7328260502445
ENSG00000249639	0	0.0606576706130125	0.100829922652776	0	0
ENSG00000177989	26.3054232019035	36.9286669371222	23.9136862908356	21.5044675616927	23.8310141419796
ENSG00000280020	0.424388966257916	0.581740982413943	0.322338448256441	0	1.03790472798393
ENSG00000252103	0	0	0	27.420559577855	0
ENSG00000213925	0.177852103785273	0	0	0	0
ENSG00000263721	0	0	0	0	0
ENSG00000188263	0.0887172050507323	0.21189823146681	0	0.0132656167093071	0.00986230834712272
ENSG00000104447	0.0140964508549865	0.0195317078471526	0.0386645616154718	0.0479406866474279	0.0264332491710097
ENSG00000274277	0	0	0	0	0
ENSG00000249965	0.426653376465057	1.16968995006582	0	0.935677534374794	0
ENSG00000230033	3.02864525867709	8.05155970956194	0	1.20763789848413	7.40699095241121
ENSG00000250544	0	0	0	0	0
ENSG00000255299	0.0342944891780331	0.0626799513718764	0.0260478789608443	0.0376049796473699	0
ENSG00000243004	0.00333411981777858	0.0137109653583659	0.00651183960558109	0.0135793046106739	0.00990137467554509
ENSG00000131061	0.223236336051214	0.133013756273791	0.176387825243158	0.150637306009613	0.185985288872335
ENSG00000158050	16.3687337958588	24.1529918169283	5.46848893553017	43.1176742337589	5.26738302428811
ENSG00000117245	0.0498595703226358	0.0276456370208096	0.0408486571983942	0.0577440709194737	0.0506936608702437
ENSG00000257275	0	0	0.00148315792308994	0	0
ENSG00000274389	0	0	0	0	0
ENSG00000128989	5.58912451576689	5.422097616528	8.34203100343962	7.00068465035427	6.06511469201265
ENSG00000121351	0.411556726450174	1.7437391243295	2.09910202267759	0	1.15902490223951
ENSG00000236117	0	0	0	0	0
ENSG00000260827	0	0	0	0	0
ENSG00000238449	0	0	0	0	0
ENSG00000244649	0.806371336599657	1.47009184364996	0.000881248324056548	2.99614072901479	0.869709396598998
ENSG00000131067	2.7479394039741	3.83195051974234	0.994353235710488	1.5527936843852	3.27306595868177
ENSG00000231165	0	0	0	0	0
ENSG00000222432	10.5909541925424	0	0	0	0
ENSG00000120451	1.24680184518218	1.93588973154561	1.64733952745381	2.0203988256062	1.7769916063091
ENSG00000196531	20.0738770624242	17.922597473931	29.7677546138936	23.8976397640022	23.3333897079606
ENSG00000125304	4.68950064360347	6.46178532770925	10.9237700443002	9.87455462661969	7.2877273677137
ENSG00000229852	0.0271189195256889	0.0427621167830071	0.0250404380787355	0.0653042202940316	0.0455159547296789
ENSG00000219061	0	0	0	0	0
ENSG00000131966	2.10554637335799	2.19263706975393	4.09965414408684	2.47607166362996	2.62998046007487
ENSG00000211495	13.7981730522215	0	0	0	0
ENSG00000231861	0	0.219980689321295	0.365669101124433	0.26395583160734	0.294356514858462
ENSG00000111536	0	0	0	0	0.0125726029803089
ENSG00000234624	0	0	8.49589648624186	3.06635345368534	0
ENSG00000263780	0	0	0	0	0
ENSG00000147684	6.66089887840574	7.37224086968275	8.78715158077909	7.94450815126405	9.62524571622683
ENSG00000208839	0	0	0	0	0
ENSG00000229824	0	0	0	0	0
ENSG00000264295	0	0	0	0	0
ENSG00000013503	0.0740924422974744	0.0718785758995956	0.0853840235035885	0.0680374163966882	0.0825682370013635
ENSG00000146386	7.05268923052907	11.2701047589658	12.6806096137551	14.1822987505711	37.9087208450004
ENSG00000208037	0	18.3797072070992	0	0	0
ENSG00000102098	0.0033454561334665	0.00917172260567241	0.00762297720612731	0.00305699770880137	0.013636329775563
ENSG00000099974	1.42984405521522	1.73274635621396	1.36932602634471	1.60195281499304	1.2543195543666
ENSG00000196182	1.27568173733413	1.68034785924385	1.65432108202999	1.1935874854506	1.58806221967489
ENSG00000073670	0.0186391176010343	0.0238466677589872	0.0207637024656404	0.0136255834844401	0.021272843036632
ENSG00000148290	34.8245250088954	26.648614202829	22.4923714038938	25.012632572958	32.0907903510648
ENSG00000234034	0	0	0	0	0
ENSG00000122694	1.40830654581968	1.89574542293332	2.79020040041978	3.18069847900815	3.855467661895
ENSG00000166408	0	0	0	0	0
ENSG00000201535	0	0	0	0	0
ENSG00000222383	36.5581461086034	20.0451694302419	22.2137652477668	0	35.7632980207443
ENSG00000229201	0	0	0	0	0
ENSG00000240361	0	0	0	0	0
ENSG00000254984	0	0	0	0	1.85720772273644
ENSG00000165370	0.115996236342037	0.053001507147971	0	0.127193499928212	0
ENSG00000251936	0	0	0	0	0
ENSG00000225765	0	0	0	0	0
ENSG00000200152	0	11.4261419434825	0	0	0
ENSG00000278514	0.714683018017989	2.61244869886524	0	0	0
ENSG00000134827	64.8984156098297	91.5488050728564	65.3004136040258	16.2755569063844	15.8188663270798
ENSG00000174808	0.328958613592298	0.348963480781897	0.143192164750653	0.286883176017885	0.29640062010302
ENSG00000212303	0	0	0	0	0
ENSG00000232693	0	0.100134353283915	0	0	0
ENSG00000273698	0	0	0	0	0
ENSG00000229152	6.74837252685791	39.9321232017932	79.1782078776183	29.272142842135	10.9419600825568
ENSG00000186487	0.000438592304168641	0.00149866974209142	0.000897992867594244	4.18200151915031e-05	0.000746185077898663
ENSG00000211669	130.650767161562	21.3841860544978	17.7732329981747	52.7434636131706	158.967854545012
ENSG00000252716	0	0	0	0	0
ENSG00000213347	0.794347512167553	1.68318533180309	0.878540532924281	1.08496331095391	0.641883605397415
ENSG00000226977	0	5.5666479555218	0	0	0
ENSG00000276131	0.315216815068517	0.576120977849613	0	0	0.770908408821134
ENSG00000223718	0	0	0.553905163679488	0.799665586517201	0
ENSG00000222404	3.27437114422625	2.99227994077364	3.31600111394907	2.39363355819201	0
ENSG00000274022	0	0	0	0	0
ENSG00000226280	0	0	0	0	0
ENSG00000251253	0	0	0	0	0
ENSG00000211689	0.0068036481965875	0.0119909031252704	0.00073823024783241	0.00746041297279103	0.0059426099237746
ENSG00000213167	1.71269226687091	0	2.60170085246816	0	0
ENSG00000248322	0	0	0	0	0
ENSG00000015133	0.17848904261578	0.187819753075602	0.128742357073768	0.119891010007488	0.100456103055259
ENSG00000275657	0	0	0	0	0
ENSG00000189212	0.00077077655656705	0.000422623910508142	0.00023417283572376	0.000338072237460424	0.00301607325690413
ENSG00000255287	0	0	0	0	0
ENSG00000185847	0	0	0.00624193603602832	0.0090114008111009	0
ENSG00000266724	0	0	0	0	0
ENSG00000207345	0	0	0	0	0
ENSG00000178965	0.00145837050006231	0.00399819012690286	0.00531688338405477	0.00095948931074676	0.00285332514748342
ENSG00000275576	0	1.75979539579788	6.82562882784396	1.40772434340737	1.56985670323949
ENSG00000277883	0	0.272355803757887	0.147400826942193	0.0304000902420756	0.0678027423038708
ENSG00000255500	0	0	0	0.23941572027869	0
ENSG00000207060	0	0	0	0	0
ENSG00000249850	0.162030564470041	0.370178567502004	0.492271806045477	0.177671580045963	0.198134615072948
ENSG00000062725	0.249567099738057	0.204416346231054	0.23362597296345	0.399099832521013	0.338636798117905
ENSG00000221878	0	0	0	0	0
ENSG00000169174	0.811130792788254	0.957939262512161	0.673127242285731	0.94354904876354	1.36972380133636
ENSG00000089280	6.70755491533138	8.77647292759054	11.7970116487531	13.3834637389565	9.63036206780516
ENSG00000255346	0.00106279483869817	0.00231601887800009	0.0257071808162749	0.0021514851144931	0.00659801700380636
ENSG00000252183	0	0	0	0	0
ENSG00000278093	0	0	0	35.0402613887032	0
ENSG00000242668	0	0	0	0	0
ENSG00000169689	18.9865856436938	14.8124444125315	25.5904210918469	15.014323977664	20.9794188751186
ENSG00000217825	0	0	3.06313222543215	0.210581125420494	0
ENSG00000206864	0	0	0	0	0
ENSG00000235472	0.363439650859641	0.249096649948412	0	0.199261470299668	0
ENSG00000178795	0.00448470148011563	0.00136611293061669	0	0.00327841026213462	0.00365599582762723
ENSG00000229066	0	0	0	0	0
ENSG00000221882	0.116806613787735	0	0.532312557036069	0	0
ENSG00000233708	0	0	0	0	0
ENSG00000068724	0.656163698591785	0.455006205060468	0.635124421578284	0.367088438865186	0.554252319044048
ENSG00000248704	0	0	0	0	0
ENSG00000109736	57.069663793164	74.6577460309326	128.715678904527	42.9129603712958	50.777857340036
ENSG00000235876	0	0	0	0	0
ENSG00000236319	0.0069519056883309	0	0	0.0228689458439905	0
ENSG00000255159	0	0.00475101192222812	0	0	0
ENSG00000261592	0.513731651120734	0.469473021499359	0.334454898167545	0.804746882811716	0.179486459022948
ENSG00000279982	0.111928457703318	0.0639285499483705	0.0850136272157348	0.0613665267333784	0.171085791400892
ENSG00000203812	0	0	0	0	0
ENSG00000049618	0.0544945975263459	0.078728812141382	0.0677009781797152	0.0724443221275535	0.0750808953712996
ENSG00000125835	78.6522106262868	75.8407955731811	97.0227081809811	77.548413137489	73.7366971771199
ENSG00000248916	0	0.267550131108433	0.222371373255588	0	0.71601852313498
ENSG00000238901	0	0	0	0	0
ENSG00000156127	15.7855400084402	4.12306400522534	2.75340600910677	3.87660257752186	3.41729494712048
ENSG00000181619	0.036657481053061	0.0458052922381799	0.0852326172481662	0.0475790265099043	0.0548884794221569
ENSG00000218823	0	0	0.0113094922758348	0	0
ENSG00000233355	0.0372421614363567	0.0281658225614999	0.00390161936875058	0.00281635823734596	0.0251258217040486
ENSG00000090432	12.4511530119378	10.5698777391202	14.3790340026069	10.0373859906158	15.2878218681808
ENSG00000229234	0	0	0	0	0
ENSG00000220660	0.170712946484092	0.156005810855032	0	0	0
ENSG00000275694	0	0	0	0	0
ENSG00000225879	0	0	0	0	0
ENSG00000270804	22.5088982507296	26.1291143016058	46.4372616995971	55.0335441351094	17.1097538060842
ENSG00000255297	0	0	0	0	0
ENSG00000254641	0	0	0	0	0
ENSG00000203989	0	0.0178533880528475	0	0	0
ENSG00000278391	0	0	0	0	0
ENSG00000249744	0	0	0	0	0
ENSG00000224431	0.11318553993617	0.318922927368818	0.300889489904527	0.144796730679153	0.161473458442402
ENSG00000231443	0.727358603866843	1.26292191143003	2.20981846689702	5.42348586673835	1.24520262245702
ENSG00000076770	0.116690886943455	0.117217635071991	0.0707651125368537	0.114252916252183	0.0853906309778906
ENSG00000258438	0	0	0	0	0
ENSG00000224968	0.0937664327367238	0.0514130017833929	0	0.0411271300921288	0.0458638803557791
ENSG00000269335	0.453145282974448	0.676960918859836	0.978837840677939	0.42993143588502	0.506957405784862
ENSG00000207490	0	0	0	0	0
ENSG00000229979	0	0	2.94755654573251	0	0
ENSG00000266107	0	0	0	0	0
ENSG00000265664	0	0	0	0	0
ENSG00000243179	0	0	0	0	0
ENSG00000243378	0	0	0	0	0
ENSG00000267741	2.51255748522513	4.59219497846944	1.90837638424727	2.75509784105477	1.5362058751465
ENSG00000164342	1.28639523002939	1.61956718016178	0.352065579031415	0.463973463690232	0.980220559074914
ENSG00000036257	0.241826288331705	0.215493464197183	0.180809329078201	0.31314898410449	0.321278175930339
ENSG00000254662	0.369135911007364	0.843335966873408	1.12148718472887	1.61907627181262	4.06248917842425
ENSG00000266016	0	0	0	0	0
ENSG00000244076	0	5.07828530821444	0	0	0
ENSG00000233985	0.00266041662407173	0	0	0.00583446001964918	0
ENSG00000257405	0	0	0	0	0
ENSG00000212327	25.4945601063808	23.2981716015854	19.3640212094812	0	0
ENSG00000162032	0.261848793191623	0.186874243178263	0.303060466238411	0.218762200983377	0.335441949412763
ENSG00000225930	0	0	0	0	0
ENSG00000270193	0	0	0	0	0
ENSG00000261845	0	0	0	0	0
ENSG00000249645	0	0	0	0	0
ENSG00000067601	1.22337976039363	1.05409924828161	1.16813745729065	0.996523660149308	1.23952318722711
ENSG00000215906	0	0	0	0	0
ENSG00000197928	0.146017256876056	0.208623387328946	0.139616795831174	0.186933361147664	0.228403056077699
ENSG00000235848	0.00105536528277442	0.000964444232720977	0	0.00154298803997954	0.00258104876382956
ENSG00000235582	0	0	0.922116942921666	0	0
ENSG00000261289	0	0	0	0	3.35448679556301
ENSG00000204019	0	0	1.13427399875872	2.45630464012238	0
ENSG00000207867	0	0	0	0	0
ENSG00000228983	0.0131013359704144	0	0	0.0430980735676337	0.0480618240379696
ENSG00000280287	0.455852327152989	1.16642420799889	1.3849439401202	0.516518207214975	0.557426468679319
ENSG00000166450	0.00861067418302291	0.00412792327505089	0.0040741681072202	0.0125375696844456	0.00500574508741809
ENSG00000100558	12.6824044296435	19.2877984029749	38.0125876175222	10.6455043460541	13.9906319071956
ENSG00000222465	0	0	0	9.1537275430205	0
ENSG00000242610	0	0	0	0	0
ENSG00000207278	0	0	0	0	0
ENSG00000235610	0	0	0	0	0
ENSG00000233080	0	0.00857289770208798	0	0	0
ENSG00000198720	0.384257903286746	0.395981719513532	0.416052159206437	0.872584646430772	0.673160270111416
ENSG00000225685	0	0	0	0	0
ENSG00000127578	0.807043100523967	0.488214366520697	0.0345339613357784	0.186960843596172	0.444786676121235
ENSG00000185917	0.347228305854856	0.343694185583262	0.224266331478821	0.505552023535208	0.27735061289214
ENSG00000162494	0.0062674461302439	0	0.00476034727756213	0.00687245064199515	0.0153279479160771
ENSG00000188011	0.110569708630986	0.0561355493280771	0	0.0269429205833715	0
ENSG00000264462	0	0	0	0	0
ENSG00000221141	0	0	0	0	0
ENSG00000222826	0	0	0	0	0
ENSG00000199673	0	0	0	0	0
ENSG00000256533	0.240718928595149	0.109990344660513	0.182834550561914	0	0.294356514858462
ENSG00000270669	0	0	0	0	0
ENSG00000224339	0	0	0	0	0
ENSG00000242580	1.16074341748826	0	0	1.69705526598474	6.62378795354069
ENSG00000226587	0	0	0	0	0
ENSG00000183938	0	0	0	0	0
